id,created_at,published_at,nome,sigla,preco,oscilacao_dia,liquidez,ultimo_rendimento,dy,pl,rentabilidade_mes,descricao,data_construcao_fundo,num_cotas_emitidas,vi_cota,tipo_gestao,publico_alvo,mandato,segmento,prazo_duracao,taxa_adm,yd_1,yd_3,yd_6,yd_12,yd_1_p,yd_3_p,yd_6_p,yd_12_p,num_ativos,num_estados,url
391,2019-07-20 09:36:58.378000,2019-07-20 09:36:58.378000,FDO INV IMOB BM BRASCAN LAJES CORPORATIVAS - FII,BMLC11B,89.40,+0.00,1460,0.34,0.38,93mi,1.54,"


                  O FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII BM BRASCAN LAJES CORPORATIVAS, foi constituído sob a forma de condomínio fechado, com prazo de duração indeterminado, 
por seu regulamento e pelas disposições legais e regulamentares que lhe forem aplicáveis.
                


",21 de Setembro de 2011,998405,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,20% a.a. sobre o valor de mercado do Fundo",0.3355,1.1850,2.2943,4.4638,0.38,1.33,2.57,4.99,2,2,https://www.fundsexplorer.com.br/funds/BMLC11B
392,2019-07-20 09:37:01.187000,2019-07-20 09:37:01.187000,BANRISUL NOVAS FRONTEIRAS FDO INV IMOB - FII,BNFS11,125.55,+0.69,222,0.94,0.77,64mi,3.12,"


                  Público-alvo: As Cotas de emissão do Fundo são destinadas a investidores em geral, sejam eles pessoas físicas, pessoas jurídicas, fundos de investimento, ou quaisquer outros veículos de investimento, domiciliados ou com sede, conforme o caso, no Brasil ou no exterior, com exceção feita aos clubes de investimento, constituídos nos termos da Instrução CVM n.º494, de 20 de abril de 2011.
Patrimônio do Fundo: Conforme descrito no Regulamento, o Fundo poderá adquirir os Ativos, que estarão preponderantemente alocados nos Ativos Imobiliários, observada a Política de Investimento prevista no item 3.2 do Regulamento e no item “Política de Investimentos” prevista abaixo, na página 53 deste Prospecto.
Forma de Condomínio: O Fundo é um fundo de investimento imobiliário constituído sob a forma de condomínio fechado, o que implica que o resgate das Cotas somente se dará na hipótese de
liquidação do Fundo.
Prazo: O Fundo tem prazo de duração indeterminado, sendo que a dissolução e liquidação dar-se-á exclusivamente por meio da Assembleia Geral de Cotistas, por deliberação da maioria absolutadas Cotas até então emitidas.
                


",09 de Maio de 2012,700000,100.00,Ativa,Investidores em Geral,Desenvolvimento para Renda,Outros,Indeterminado,N/A,0.9386,2.7251,5.1998,10.2281,0.75,2.17,4.14,8.15,18,1,https://www.fundsexplorer.com.br/funds/BNFS11
393,2019-07-20 09:37:03.067000,2019-07-20 09:37:03.067000,FDO INV IMOB BRASIL PLURAL ABSOLUTO FDO DE FUNDOS,BPFF11,98.30,-1.40,8580,0.75,0.79,260mi,2.78,"


                  Público Alvo - O Fundo é destinado a Investidores, ou seja, pessoas naturais e jurídicas, fundos de investimento, fundos de pensão, regimes próprios de previdência social, entidades autorizadas a funcionar pelo BACEN, seguradoras, entidades de previdência complementar e de capitalização, bem como investidores não residentes que invistam no Brasil.
Administração - O Fundo é administrado pela Geração Futuro Corretora de Valores S.A.
Gestão -Observado o disposto acima, a gestão da carteira de ativos mobiliários do Fundo é exercida pela Brasil Plural Gestão de Recursos Ltda.
Custódia, tesouraria, controladoria e escrituração - OLIVEIRA TRUST DTVM S.A., instituição financeira, com sede na cidade do Rio de Janeiro, estado do Rio de Janeiro, na Avenida
das Américas, nº 500, BL 13, SL 205, CEP 22640-100, inscrita no CNPJ/MF sob o nº 36.113.876/0001-91
                


",11 de Dezembro de 2012,2000000,100.00,Ativa,Investidores em Geral,Híbrido,Títulos e Val Mob,Indeterminado,"0,4% a.a. sobre o Patrimônio Líquido",0.7500,2.1500,3.9500,7.6200,0.76,2.19,4.02,7.75,0,0,https://www.fundsexplorer.com.br/funds/BPFF11
394,2019-07-20 09:37:05.447000,2019-07-20 09:37:05.447000,FDO INV IMOB - FII BTG PACTUAL CORP. OFFICE FUND,BRCR11,96.02,-0.70,30489,0.39,0.40,2.1bi,7.20,"


                  O FUNDO tem por objetivo investimento em empreendimentos imobiliários, por meio da aquisição dos seguintes ativos (“Ativos-Alvo”): imóveis comerciais, prontos ou em construção, ou outros tipos de imóveis onde poderão ser desenvolvidos empreendimentos comerciais, localizados em grandes centros comerciais, shopping centers, avenidas ou ruas de grande movimento; direitos relativos a imóveis, com a finalidade de venda, locação ou arrendamento das unidades comerciais, podendo, ainda, ceder a terceiros os direitos e créditos decorrentes da sua venda, locação ou arrendamento, além de outros ativos elencados no artigo 13 do regulamento do Fundo.
                


",21 de Maio de 2007,5000,100.00,Ativa,Investidores em Geral,Renda,Híbrido,Indeterminado,"0,25% do valor de mercado",0.3900,1.4376,12.8476,15.0676,0.41,1.50,13.38,15.69,11,2,https://www.fundsexplorer.com.br/funds/BRCR11
395,2019-07-20 09:37:08.495000,2019-07-20 09:37:08.495000,FDO INV IMOB BTG PACTUAL CREDITO IMOBILIARIO,BTCR11,100.99,-0.17,17142,0.65,0.63,170mi,2.18,"",01 de Março de 2018,680000,100.00,Ativa,Investidores em Geral,Renda,Títulos e Val Mob,Indeterminado,N/A,0.6500,1.9633,4.0563,7.8984,0.64,1.94,4.02,7.82,0,0,https://www.fundsexplorer.com.br/funds/BTCR11
396,2019-07-20 09:37:14.914000,2019-07-20 09:37:14.914000,CASTELLO BRANCO OFFICE PARK FDO INV IMOB - FII,CBOP11,79.95,+0.50,2202,0.52,0.71,110mi,2.78,"


CBOP11 – Um
FII De Escritórios Comerciais
CBOP11 é um
fundo imobiliário do tipo tijolo, ou seja, seus
investimentos tem como base principal, empreendimentos imobiliários físicos.
Fundos de tijolo como o CBOP11 tem o
objetivo de comprar ou construir imóveis para alugar e gerar uma renda mensal.
Fundos desse tipo, geralmente buscam uma renda constante com potencial de
valorização e reajustes de aluguéis.
O FII Castello Branco Office Park
é um fundo de investimento imobiliário do tipo ANBIMA
renda gestão passiva com segmento em lajes corporativas. É constituído sob a
forma de condomínio fechado, com prazo de duração indeterminado, regido pelas
disposições legais e regulamentares que lhe forem aplicáveis.
Características do fundo CBOP11
O Fundo Imobiliário Castello Branco Office Park foi
constituído em novembro de 2012 tem como objetivo o investimento em 50% das
unidades autônomas que compõem a Torre Jatobá, situada no complexo imobiliário
denominado Castello Branco Office Park.
O Fundo pretende proporcionar a seus cotistas a valorização
e a rentabilidade de suas cotas no longo prazo, conforme a política de
investimentos definida em seu regulamento.
Os recursos do CBOP11 serão aplicados, sob a gestão
da Administradora, em carteira formada preferencial e preponderantemente pelo
imóvel-alvo.
É administrado pelo Credit Suisse Hedging-Griffo Corretora
de Valores S.A.
A administração do fundo se processará em atendimento aos
seus objetivos, observando a política de investimentos definida.
As cotas do Castello
Branco Office Park são negociadas com o código
(ticker) CBOP11 no mercado de bolsa da B3 - Brasil, Bolsa e
Balcão.
Sua taxa de administração é
de 0,30% ao ano sobre o valor de mercado do fundo com mínimo de R$
30.000,00 mensais corrigido pelo IGPM.
Há também a taxa do consultor imobiliário de 0,30% ao ano sobre
patrimônio líquido com mínimo de R$ 30.000,00 mensais corrigido pelo IGPM.
A política de distribuição
de rendimentos do CBOP11 deve distribuir a seus cotistas, no
mínimo, 95% dos resultados auferidos, apurados segundo o regime de caixa.
A título de antecipação dos resultados a serem distribuídos,
o resultado auferido no semestre será distribuído aos cotistas, mensalmente,
até o 10º dia útil do mês subsequente ao recebimento da receita.
Eventual saldo do resultado porventura não distribuído como
antecipação será pago no prazo máximo de 10 dias úteis, após a realização da
Assembleia Geral.
FII Castello Branco Office Park – CBOP11
As aplicações realizadas no fundo não contam com garantia
do Administrador ou do Fundo Garantidor de Crédito, não podendo o administrador
ser responsabilizado por eventuais depreciações dos ativos que compõem a
carteira do fundo.
Portanto, é recomendado a leitura cuidadosa do prospecto e
do regulamento do fundo de investimento pelo investidor ao aplicar seus
recursos.
Para conferir outros dados e indicadores do CBOP11,
continue navegando em nosso site. Temos todas as informações necessárias
disponíveis aqui.



",14 de Novembro de 2012,141500,1.000.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"""0,3% ao ano sobre o patrimônio líquido, com mínimo mensal de R$30.000,00 atualizados anualmente pelo IGP-M.",0.5200,1.4600,2.8700,5.6900,0.65,1.83,3.59,7.12,1,1,https://www.fundsexplorer.com.br/funds/CBOP11
397,2019-07-20 09:37:18.643000,2019-07-20 09:37:18.643000,FDO INV IMOB - FII CEO CYRELA COMMERC. PROPERTIES,CEOC11,82.20,-0.06,1925,0.55,0.65,160mi,1.42,"


                  O Fundo detém sete andares corporativos, 2º, 3º, 8º, 9º, 10º, 11º, 12º e parte do 4º andar (conjunto A) da Torre South Corporate do
Edifício Corporate Executive Offices (CEO) situado na Avenida João Cabral de Mello Neto, 850, Barra da Tijuca, na cidade e estado do Rio de Janeiro.
Desenvolvido pela Cyrela Commercial Properties (CCP), o empreendimento, de alto padrão, conta com pavimentos de
aproximadamente 1.590 m² de área BOMA cada, além de heliponto, boulevard com mall e 38 vagas de estacionamento para cada andar corporativo.
O projeto foi classificado como Triple A e recebeu a certificação LEED® Silver, conferida pelo U.S. Green Building Council.
                


",10 de Setembro de 2015,850813,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,20% a.a. sobre o valor total de ativos",0.5531,1.6435,3.2895,6.5908,0.67,2.00,4.00,8.02,1,1,https://www.fundsexplorer.com.br/funds/CEOC11
398,2019-07-20 09:37:20.581000,2019-07-20 09:37:20.581000,FDO INV IMOB - FII CENESP,CNES11,83.49,+0.53,1610,0.04,0.05,270mi,12.39,"


CNES11 – Um
Conjunto De Lajes Corporativas
CNES11 é um fundo imobiliário do
tipo tijolo. Seus investimentos são destinados majoritariamente em propriedades
do segmento escritórios.
Fundos de tijolo como o CNES11
possuem essa característica pelo motivo de obterem imóveis físicos, podendo
o fundo rentabilizar através da compra ou construção para gerar aluguéis ou
também ganhar com a venda dos imóveis.
O FII CENESP é um fundo de
investimento imobiliário do tipo ANBIMA renda gestão ativa de segmento lajes
corporativas. É constituído sob a forma de condomínio fechado, com prazo de
duração indeterminado, sendo regido por seu regulamento e pelas disposições
legais que lhe forem aplicáveis.
Características do fundo CNES11
O Fundo Imobiliário CENESP
foi constituído em abril de 2011 e tem como objetivo o investimento em
empreendimentos imobiliários, por meio da aquisição dos seguintes ativos
ativos-alvo:
Imóveis comerciais, prontos ou em
construção, ou outros tipos de imóveis onde poderão ser desenvolvidos
empreendimentos comerciais, direitos relativos, com a finalidade de venda,
locação típica ou atípica built to suit.
O CNES11 terá por política
básica realizar investimentos imobiliários de longo prazo, objetivando, auferir
receitas por meio de venda, locação, arrendamento ou exploração do direito de
superfície dos imóveis integrantes do seu patrimônio imobiliário.
É administrado pelo BTG Pactual
Serviços Financeiros S.A. DTVM.
As cotas do FII CENESP são
negociadas com o código (ticker) CNES11 no mercado de bolsa da B3 -
Brasil, Bolsa e Balcão.
Sua taxa de administração é de
0,30% ao ano sobre patrimônio líquido do fundo com mínimo de R$ 30.000,00
mensais corrigido pelo IGPM.
A escrituração possui um taxa equivalente a até 0,30% ao ano
incluso na taxa de administração.
A política
de distribuição de rendimentos do CNES11 deve distribuir a seus
cotistas, no mínimo, 95% dos resultados auferidos, apurados segundo o regime de
caixa.
O resultado auferido num
determinado período será distribuído aos cotistas, mensalmente, até o 10º dia
útil do mês subsequente ao recebimento da receita, a título de antecipação dos
resultados a serem distribuídos.
Eventual saldo de resultado
porventura não distribuído terá a destinação que lhe der a Assembleia Geral de
Cotistas, com base em proposta e justificativa apresentada pela administradora.
FII CENESP – CNES11
As
aplicações realizadas no fundo não contam com garantia do Administrador ou do
Fundo Garantidor de Crédito, não podendo o administrador ser responsabilizado
por eventuais depreciações dos ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do CNES11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",06 de Abril de 2011,1958330,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,30% a.a. sobre o patrimônio do fundo",0.0447,0.2213,0.6839,1.6523,0.05,0.27,0.82,1.98,1,1,https://www.fundsexplorer.com.br/funds/CNES11
399,2019-07-20 09:37:22.353000,2019-07-20 09:37:22.353000,CAPITANIA SECURITIES II FDO INV IMOB - FII,CPTS11B,109.90,+0.01,2502,0.80,0.76,150mi,6.39,"


                  O CAPITÂNIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIÁRIO–FII é uma comunhão de recursos captados por meio do sistema de distribuição de valores mobiliários e destinado à aplicação em ativos financeiros relacionados ao setor imobiliário e, constituído sob a forma de condomínio fechado, regido por regulamento, e pelas disposições legais e regulamentares que lhe foram aplicáveis.
                


",05 de Agosto de 2014,500000,100.00,Ativa,Investidor Qualificado e Profissional,Títulos e Valores Mobiliários,Títulos e Val Mob,Indeterminado,1.05% a.a.,0.8000,2.2200,4.1700,9.3500,0.73,2.02,3.79,8.51,0,0,https://www.fundsexplorer.com.br/funds/CPTS11B
400,2019-07-20 09:37:24.512000,2019-07-20 09:37:24.512000,CAIXA RIO BRAVO FDO DE FDOS INV IMOB II,CRFF11,96.50,+0.50,40,0.14,0.15,66mi,5.64,"",N/A,690040,100.00,Ativa,Investidores em Geral,Títulos e Valores Mobiliários,Títulos e Val Mob,Indeterminado,N/A,0.1395,0.8083,1.6167,3.2334,0.14,0.84,1.68,3.35,0,0,https://www.fundsexplorer.com.br/funds/CRFF11
401,2019-07-20 09:37:26.697000,2019-07-20 09:37:26.697000,FDO INV IMOB CENTRO TEXTIL INTERNACIONAL,CTXT11,61.00,+0.00,425,0.37,0.61,120mi,-3.31,"


                  O Fundo de investimento imobiliário Centro Têxtil Internacional é constituído sob a forma de condomínio fechado, o que implica que o resgate das Cotas somente se dará ao término do seu prazo de duração.
                


",01 de Agosto de 1995,12000000,1.00,Ativa,Investidores em Geral,Desenvolvimento para Renda,Lajes Corporativas,Indeterminado,"0,265% a.a. sobre o Patrimônio Líquido – Mín. Mensal R$ 26.819,99",0.3717,1.0741,2.3214,4.6230,0.61,1.76,3.81,7.58,1,1,https://www.fundsexplorer.com.br/funds/CTXT11
402,2019-07-20 09:37:28.666000,2019-07-20 09:37:28.666000,FDO INV IMOB CAIXA CEDAE,CXCE11B,2315.01,+0.22,33,19.28,0.76,140mi,5.17,"


                  O  Fundo  de  Investimento  Imobiliário  CAIXA  CEDAE  tem  por  objeto  a  captação de  recursos  junto  a investidores  para  viabilizar  a  construção  do  imóvel  que  sediará  a  Companhia  Estadual  de  Águas  e Esgotos – CEDAE, bem como suas instalações e pertences, sendo entregue pronto para uso.  O empreendimento, feito sob medida na modalidade 
turn-key, posteriormente será locado à Companhia Estadual de Águas e Esgotos – CEDAE para o exercício de suas atividades administrativas, nos termos do contrato de locação. 
O empreendimento será construído no terreno localizado na Av. Presidente Vargas, na cidade do Rio de Janeiro/RJ.  O  Fundo,  constituído  sob  a  forma  de  condomínio  fechado,  tem  prazo  de  duração indeterminado, de modo que suas cotas não podem ser resgatadas, salvo em virtude de sua liquidação. O Fundo  pode manter  parcela do seu patrimônio permanentemente aplicada em cotas de fundos  de investimento ou títulos de renda fixa, públicos ou privados, para atender suas necessidades de liquidez. As aplicações no Fundo não contam com garantia da Administradora, de qualquer mecanismo de seguro ou do Fundo Garantidor de Crédito – FGC.
                


",11 de Agosto de 2009,68518,1.000.00,Passiva,Investidores em Geral,Desenvolvimento para Renda,Outros,Indeterminado,N/A,19.2783,57.8579,116.3378,230.0415,0.83,2.50,5.03,9.94,1,1,https://www.fundsexplorer.com.br/funds/CXCE11B
403,2019-07-20 09:37:30.479000,2019-07-20 09:37:30.479000,CAIXA RIO BRAVO FUNDO DE FDO INV IMOB - FII,CXRI11,1060.01,-0.65,30,7.00,0.67,170mi,3.73,"


CXRI11 –
Um Fundo De Diversificação 
CXRI11 é um fundo imobiliário do
tipo FOF – Fundo de fundos. Seus investimentos tem sua base principal,
aplicações em outros FIIs.
Fundos como o CXRI11 tem o
objetivo de obter lucro através da aquisição de cotas de
outros fundos imobiliários. Além disso, é uma maneira de atingir uma
grande diversificação de uma maneira relativamente simples.
Caixa Rio Bravo Fundo de
Fundos é um fundo de investimento imobiliário do tipo ANBIMA gestão ativa
do segmento de títulos e valores imobiliários. É constituído sob a forma de
condomínio fechado, com prazo de duração indeterminado.
Características do fundo CXRI11
O Caixa Rio Bravo foi
constituído em dezembro de 2012 e tem por objetivo a realização de
investimentos imobiliários mediante a aquisição de ativos, com foco em cotas de
FII.
Com esse investimento, poderá
proporcionar aos cotistas uma remuneração para o investimento realizado, por
meio do fluxo de rendimentos gerado pelos ativos e do aumento do valor
patrimonial de suas cotas.
As cotas do fundo são destinadas
a investidores em geral, sejam eles pessoas físicas, jurídicas, fundos de
investimento ou quaisquer outros veículos de investimento, domiciliados ou com sede,
conforme o caso, no Brasil ou no exterior.
O fundo é administrado e será
representado pela Caixa Econômica Federal.
As cotas do Caixa Rio Bravo
Fundo de Fundos são negociadas com o código (ticker) CXRI11 no
mercado de bolsa da B3 - Brasil, Bolsa e Balcão.
Sua taxa de administração é de
1,20% ao ano sobre o patrimônio líquido com o mínimo de R$ 30.000,00 mensais
corrigido pelo IPCA.
A política de distribuição de rendimentos
do CXRI11 deve distribuir a seus cotistas, no mínimo, 95% dos resultados
auferidos, apurados segundo o regime de caixa.
A distribuição de rendimentos
será realizada mensalmente, até o 8º dia útil do mês subsequente ao do
recebimento dos recursos pelo fundo, a título de antecipação dos rendimentos do
semestre a serem distribuídos.
O administrador do fundo
encaminha aos cotistas, anualmente, informe de rendimentos para declaração de
Imposto de Renda.​
Caixa Rio Bravo Fundo de Fundos – FII – CXRI11
As aplicações realizadas no fundo
não contam com garantia do Administrador ou do Fundo Garantidor de Crédito, não
podendo o administrador ser responsabilizado por eventuais depreciações dos
ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do CXRI11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",24 de Dezembro de 2012,157576,1.000.00,Ativa,Investidores em Geral,Híbrido,Híbrido,Indeterminado,N/A,7.0000,21.0000,42.0000,87.0000,0.66,1.98,3.96,8.21,0,0,https://www.fundsexplorer.com.br/funds/CXRI11
404,2019-07-20 09:37:32.504000,2019-07-20 09:37:32.504000,FDO INV IMOB CAIXA TRX LOGÍSTICA RENDA,CXTL11,399.85,+2.53,1,1.29,0.32,38mi,-3.10,"


                  O Fundo  de  Investimento  Imobiliário  Caixa  TRX  Logística  Renda (“Fundo”),constituído sob  a forma  de  condomínio  fechado,  não  sendo  permitido  o  resgate  de  quotas, 
possui  prazo de duração indeterminado. O Fundo é destinado ao público em geral, incluindo pessoas físicas, pessoas jurídicas, fundos de investimento  e  investidores  institucionais,  residentes  e domiciliados  no  Brasil  ou  no  exterior.  O investimento  no  Fundo  não  é  adequado  a  investidores  que  buscam retornos  de  curto  prazo  e/ou necessitem de liquidez em seus investimentos. O  Fundo  é  administrador  pela  CAIXA  ECONÔMICA  FEDERAL.  Como  consultora  imobiliária,  o Fundo contratou a TRX INVESTIMENTOS IMOBILIÁRIOS S.A. A  negociação  das  quotas  ocorre  exclusivamente em  mercado  de  bolsa  administrado  pela BM&FBOVESPA.;
                


",04 de Novembro de 2010,53597,1.000.00,Passiva,Investidores em Geral,Renda,Logística,Indeterminado,N/A,1.2865,2.8811,5.4872,7.3516,0.32,0.72,1.37,1.84,4,3,https://www.fundsexplorer.com.br/funds/CXTL11
405,2019-07-20 09:37:34.832000,2019-07-20 09:37:34.832000,MAC FDO INV IMOB,DMAC11,755.01,+0.67,61,5.45,0.69,180mi,11.25,"",31 de Agosto de 2018,156108,1.000.00,Passiva,Investidor Qualificado,Desenvolvimento para Venda,Residencial,Indeterminado,"0,10% a.a. (mínimo de R$ 15 mil mensais)",5.4548,17.3780,37.3404,83.2022,0.72,2.30,4.95,11.02,0,0,https://www.fundsexplorer.com.br/funds/DMAC11
406,2019-07-20 09:37:40.471000,2019-07-20 09:37:40.471000,MULTIGESTÃO RENDA COMERCIAL FDO INV IMOB - FII,DRIT11B,164.10,-0.55,6,0.50,0.31,58mi,-4.41,"


                  O Fundo Multigestão  Renda  Comercial  Fundo  de  Investimento  Imobiliário – FII é  constituído sob a forma de condomínio fechado
                


",09 de Dezembro de 2008,20000,1.000.00,Ativa,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,5% a.a. sobre o Patrimônio  Líquido–Mín. Mensal  R$ 5.000,00",0.5000,1.7800,3.7600,8.1000,0.30,1.08,2.29,4.94,4,1,https://www.fundsexplorer.com.br/funds/DRIT11B
407,2019-07-20 09:37:42.931000,2019-07-20 09:37:42.931000,FDO INV IMOB EDIFÍCIO OURINVEST,EDFO11B,310.00,+0.00,59,1.83,0.61,44mi,-0.37,"


                  O Fundo de Investimento Imobiliário Edifício Ourinvest é constituído sob a forma de condomínio fechado, com prazo de duração indeterminado, regido pelo seu Regulamento e pelas disposições legais que lhe forem aplicáveis.
                


",27 de Julho de 2004,236000,99.44,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,N/A,1.8341,5.3544,10.8225,21.3097,0.59,1.73,3.49,6.87,1,1,https://www.fundsexplorer.com.br/funds/EDFO11B
408,2019-07-20 09:37:46.282000,2019-07-20 09:37:46.282000,FDO INV IMOB - FII EDIFÍCIO GALERIA,EDGA11,50.80,+0.40,8321,0.24,0.50,330mi,1.34,"


EDGA11 – Um
Mono Ativo Com Foco Em Lajes Corporativas
EDGA11 é um fundo imobiliário do
tipo tijolo. Seus investimentos tem como base
principal, empreendimentos imobiliários físicos.
O objetivo do EDGA11 é o
investimento em empreendimentos imobiliários, por meio da aquisição do
empreendimento comercial denominado Galeria, edifício corporativo classe A. 
O FII EDIFÍCIO GALERIA EDGA11 é
um fundo de investimento imobiliário do tipo ANBIMA renda gestão passiva do
segmento de lajes corporativas. Foi constituído sob a forma de condomínio
fechado, com prazo de duração indeterminado, por seu regulamento e pelas
disposições legais e regulamentares que lhe forem aplicáveis.
Características do fundo EDGA11
Constituído em março de 2012, EDGA11
tem como seu principal imóvel-alvo a fração ideal de até 100% do empreendimento
comercial denominado Edifício Galeria.
Entretanto, o fundo poderá ainda
adquirir outros Ativos-Alvo como: 
·        
Letras Hipotecárias (LHs);
·        
Letras de Crédito Imobiliário (LCIs); 
·        
Certificados de Recebíveis Imobiliários (CRIs); 
·        
Cotas de Fundos de Investimento Imobiliário; 
·        
Ações ou cotas de Sociedades cujo único
propósito se enquadre entre as atividades permitidas aos Fundos de Investimento
Imobiliário.
Sua administração é feita pelo BTG
Pactual Serviços Financeiros S.A. DTVM.
Os recursos do fundo serão
aplicados, sob a gestão da Administradora, segundo uma política de
investimentos definida de forma a proporcionar ao cotista uma remuneração para
o investimento realizado.
As cotas
do FII Edifício Galeria são negociadas com o código (ticker) EDGA11 no mercado de bolsa da B3 -
Brasil, Bolsa e Balcão.",28 de Março de 2012,3812055,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,20% aa sobre o valor total de ativos",0.2422,0.6076,1.4403,2.7009,0.48,1.20,2.84,5.32,1,1,https://www.fundsexplorer.com.br/funds/EDGA11
409,2019-07-20 09:37:50.414000,2019-07-20 09:37:50.414000,FDO INV IMOB EUROPAR,EURO11,165.00,+1.85,498,0.60,0.38,120mi,2.48,"


EURO11 –
Um FII De Segmento Logístico
EURO11 é um fundo imobiliário do
tipo tijolo. Seus investimentos são direcionados em propriedades comercias do
segmento galpões.
O Fundo EURO11 possui essa
característica pelo motivo de obter imóveis físicos, podendo o fundo
rentabilizar através da compra ou construção para gerar aluguéis ou também
ganhar com a venda dos imóveis.
EUROPAR é um fundo de
investimento imobiliário do tipo ANBIMA híbrido gestão passiva de segmento
logística. É constituído sob a forma de condomínio fechado, com prazo de
duração indeterminado, sendo regido por seu regulamento e pelas disposições
legais que lhe forem aplicáveis.
Características do fundo EURO11
O Fundo Imobiliário EUROPAR
foi constituído em dezembro de 2002 tendo como objetivo investir em imóveis
comerciais e industriais destinados à locação.
A política de investimento do fundo
consiste na aplicação de recursos para aquisição de bens imóveis comerciais e
industriais de alto padrão de acabamento, destinados à locação de longo prazo.
O fundo é administrado por
Coinvalores Corretora de Câmbio e Valores Mobiliários LTDA.
As cotas
do EUROPAR são negociadas com o código (ticker) EURO11 no mercado
de bolsa da B3 - Brasil, Bolsa e Balcão.
Sua taxa
de administração é 5,0% da receita bruta com mínimo R$ 30.000,00
mensais corrigido pelo IGPM.
A política
de distribuição de rendimentos do EURO11 deve distribuir a seus
cotistas, no mínimo, 95% dos resultados auferidos, apurados segundo o regime de
caixa.
A distribuição dos rendimentos do
fundo será efetuada mensalmente aos cotistas, dentro do prazo máximo de 15 dias
após o período de recebimento.
EUROPAR – EURO11
As
aplicações realizadas no fundo não contam com garantia do Administrador ou do
Fundo Garantidor de Crédito, não podendo o administrador ser responsabilizado
por eventuais depreciações dos ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do EURO11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",03 de Dezembro de 2002,440000,100.00,Passiva,Investidores em Geral,Híbrido,Logística,Indeterminado,N/A,0.6000,1.7500,3.5100,8.7900,0.36,1.06,2.13,5.33,6,2,https://www.fundsexplorer.com.br/funds/EURO11
